Time,Autokonsumpcja (W),Eksport (W),Import (W),Pobór (W),Produkcja (W)
24.10.2021 6:15,"0","0","335.4504","335.4504","0"
24.10.2021 6:30,"0","0","345.2772","345.2772","0"
24.10.2021 6:45,"0","0","351.6967","351.6967","0"
24.10.2021 7:00,"0","0","582.1315","582.1315","0"
24.10.2021 7:15,"0","0","344.9195","344.9195","0"
24.10.2021 7:30,"2.6667","0","379.6855","382.3521","2.6667"
24.10.2021 7:45,"21.6667","0","415.7481","437.4148","21.6667"
24.10.2021 8:00,"81.6667","0","564.1757","645.8423","81.6667"
24.10.2021 8:15,"157.3333","0","1234.0974","1391.4308","157.3333"
24.10.2021 8:30,"362.3333","0","142.2493","504.5826","362.3333"
24.10.2021 8:45,"396.9868","84.3465","0","396.9868","481.3333"
24.10.2021 9:00,"403.5131","188.487","0","403.5131","592"
24.10.2021 9:15,"595.5443","107.789","249.8396","845.3839","703.3333"
24.10.2021 9:30,"665.1792","172.1541","140.3826","805.5618","837.3333"
24.10.2021 9:45,"479.7077","739.6257","0","479.7077","1219.3334"
24.10.2021 10:00,"399.5601","1077.4399","0","399.5601","1477"
24.10.2021 10:15,"401.6018","1325.7316","0","401.6018","1727.3334"
24.10.2021 10:30,"398.5242","1310.4758","0","398.5242","1709"
24.10.2021 10:45,"299.6699","1125.3301","0","299.6699","1425"
24.10.2021 11:00,"349.5723","4349.4277","0","349.5723","4699"
24.10.2021 11:15,"288.3882","3259.1118","0","288.3882","3547.5"
24.10.2021 11:30,"521.3081","2188.6919","0","521.3081","2710"
24.10.2021 11:45,"361.6941","3799.3059","0","361.6941","4161"
24.10.2021 12:00,"427.6462","2349.3538","0","427.6462","2777"
24.10.2021 12:15,"403.1296","2944.8704","0","403.1296","3348"
24.10.2021 12:30,"445.6963","4329.3037","0","445.6963","4775"
24.10.2021 12:45,"452.9718","1564.0282","0","452.9718","2017"
24.10.2021 13:00,"376.5781","887.4219","0","376.5781","1264"
24.10.2021 13:15,"417.9438","781.3895","159.3081","577.252","1199.3334"
24.10.2021 13:30,"383.7803","4117.5532","0","383.7803","4501.3335"
24.10.2021 13:45,"455.2908","1231.0426","0","455.2908","1686.3334"
24.10.2021 14:00,"552.0385","152.2949","0","552.0385","704.3333"
24.10.2021 14:15,"544.5024","2389.1643","0","544.5024","2933.6667"
24.10.2021 14:30,"547.3322","942.3345","0","547.3322","1489.6666"
24.10.2021 14:45,"548.3845","2172.2822","0","548.3845","2720.6667"
24.10.2021 15:00,"526.9772","1950.3561","0","526.9772","2477.3333"
24.10.2021 15:15,"432.6829","1859.3171","0","432.6829","2292"
24.10.2021 15:30,"1275.9973","705.0027","586.8024","1862.7998","1981"
24.10.2021 15:45,"1269.6484","272.6849","676.3176","1945.9661","1542.3334"
24.10.2021 16:00,"1192","0","258.2975","1450.2976","1192"
24.10.2021 16:15,"743.747","113.253","447.7599","1191.5068","857"
24.10.2021 16:30,"386","0","139.1594","525.1594","386"
24.10.2021 16:45,"195.6667","0","1328.7996","1524.4662","195.6667"
24.10.2021 17:00,"95.3333","0","978.2898","1073.6232","95.3333"
24.10.2021 17:15,"11.6667","0","541.4168","553.0835","11.6667"
24.10.2021 17:30,"0","0","503.2956","503.2956","0"
24.10.2021 17:45,"0","0","485.6092","485.6092","0"
24.10.2021 18:00,"0","0","492.0378","492.0378","0"
24.10.2021 18:15,"0","0","479.4764","479.4764","0"
24.10.2021 18:30,"0","0","516.2944","516.2944","0"
24.10.2021 18:45,"0","0","587.2879","587.2879","0"
24.10.2021 19:00,"0","0","599.9966","599.9966","0"
24.10.2021 19:15,"0","0","582.8397","582.8397","0"
24.10.2021 19:30,"0","0","592.9008","592.9008","0"
24.10.2021 19:45,"0","0","505.2166","505.2166","0"
24.10.2021 20:00,"0","0","482.7759","482.7759","0"
24.10.2021 20:15,"0","0","475.3187","475.3187","0"
24.10.2021 20:30,"0","0","501.8912","501.8912","0"
24.10.2021 20:45,"0","0","509.8791","509.8791","0"
24.10.2021 21:00,"0","0","765.4223","765.4223","0"
24.10.2021 21:15,"0","0","526.1647","526.1647","0"
24.10.2021 21:30,"0","0","562.3422","562.3422","0"
24.10.2021 21:45,"0","0","466.0804","466.0804","0"
24.10.2021 22:00,"0","0","507.5151","507.5151","0"
24.10.2021 22:15,"0","0","474.0455","474.0455","0"
24.10.2021 22:30,"0","0","865.3624","865.3624","0"
24.10.2021 22:45,"0","0","1315.5316","1315.5316","0"
24.10.2021 23:00,"0","0","438.6872","438.6872","0"
24.10.2021 23:15,"0","0","446.7452","446.7452","0"
24.10.2021 23:30,"0","0","400.1631","400.1631","0"
24.10.2021 23:45,"0","0","333.1644","333.1644","0"
25.10.2021 0:00,"0","0","330.6496","330.6496","0"
25.10.2021 0:15,"0","0","333.7951","333.7951","0"
25.10.2021 0:30,"0","0","335.5253","335.5253","0"
25.10.2021 0:45,"0","0","398.8405","398.8405","0"
25.10.2021 1:00,"0","0","412.1029","412.1029","0"
25.10.2021 1:15,"0","0","372.0086","372.0086","0"
25.10.2021 1:30,"0","0","369.2259","369.2259","0"
25.10.2021 1:45,"0","0","313.5112","313.5112","0"
25.10.2021 2:00,"0","0","332.4592","332.4592","0"
25.10.2021 2:15,"0","0","332.4294","332.4294","0"
25.10.2021 2:30,"0","0","328.0222","328.0222","0"
25.10.2021 2:45,"0","0","333.3195","333.3195","0"
25.10.2021 3:00,"0","0","432.8452","432.8452","0"
25.10.2021 3:15,"0","0","431.5247","431.5247","0"
25.10.2021 3:30,"0","0","426.87","426.87","0"
25.10.2021 3:45,"0","0","425.3612","425.3612","0"
25.10.2021 4:00,"0","0","328.4866","328.4866","0"
25.10.2021 4:15,"0","0","330.1927","330.1927","0"
25.10.2021 4:30,"0","0","329.5391","329.5391","0"
25.10.2021 4:45,"0","0","327.266","327.266","0"
25.10.2021 5:00,"0","0","329.6284","329.6284","0"
25.10.2021 5:15,"0","0","390.5932","390.5932","0"
25.10.2021 5:30,"0","0","856.6795","856.6795","0"
25.10.2021 5:45,"0","0","403.2063","403.2063","0"
25.10.2021 6:00,"0","0","451.6827","451.6827","0"
25.10.2021 6:15,"0","0","402.7929","402.7929","0"
25.10.2021 6:30,"0","0","517.6841","517.6841","0"
25.10.2021 6:45,"0","0","327.8065","327.8065","0"
25.10.2021 7:00,"0","0","322.9333","322.9333","0"
25.10.2021 7:15,"4.3333","0","362.0463","366.3796","4.3333"
25.10.2021 7:30,"319.2219","242.7781","77.7414","396.9633","562"
25.10.2021 7:45,"399.532","930.468","0","399.532","1330"
25.10.2021 8:00,"848.3332","907.6668","0","848.3332","1756"
25.10.2021 8:15,"424.6584","1687.3416","0","424.6584","2112"
25.10.2021 8:30,"380.4761","2037.5239","0","380.4761","2418"
25.10.2021 8:45,"345.052","2308.2812","0","345.052","2653.3333"
25.10.2021 9:00,"339.6064","2561.3936","0","339.6064","2901"
25.10.2021 9:15,"323.3843","2789.2825","0","323.3843","3112.6667"
25.10.2021 9:30,"418.0496","2862.2837","0","418.0496","3280.3333"
25.10.2021 9:45,"2196.915","1217.7516","154.2889","2351.2039","3414.6667"
25.10.2021 10:00,"1094.3123","2433.3545","0","1094.3123","3527.6667"
25.10.2021 10:15,"972.4092","2636.2576","0","972.4092","3608.6667"
25.10.2021 10:30,"1474.2371","2326.7629","0","1474.2371","3801"
25.10.2021 10:45,"951.8","3052.8667","0","951.8","4004.6667"
25.10.2021 11:00,"931.5181","3263.4819","0","931.5181","4195"
25.10.2021 11:15,"792.7332","3442.6003","0","792.7332","4235.3335"
25.10.2021 11:30,"394.0386","3883.2949","0","394.0386","4277.3335"
25.10.2021 11:45,"385.7271","3950.6064","0","385.7271","4336.3335"
25.10.2021 12:00,"295.0542","4028.9458","0","295.0542","4324"
25.10.2021 12:15,"289.0061","3127.3271","0","289.0061","3416.3333"
25.10.2021 12:30,"284.3789","3877.6211","0","284.3789","4162"
25.10.2021 12:45,"499.042","3607.958","0","499.042","4107"
25.10.2021 13:00,"779.2253","3236.1079","0","779.2253","4015.3333"
25.10.2021 13:15,"389.1772","3517.4895","0","389.1772","3906.6667"
25.10.2021 13:30,"602.186","3171.814","0","602.186","3774"
25.10.2021 13:45,"1736.4065","1890.9268","0","1736.4065","3627.3333"
25.10.2021 14:00,"1370.557","2046.7762","0","1370.557","3417.3333"
25.10.2021 14:15,"825.3894","2370.2773","0","825.3894","3195.6667"
25.10.2021 14:30,"285.3877","2654.6123","0","285.3877","2940"
25.10.2021 14:45,"1768.6953","896.3047","0","1768.6953","2665"
25.10.2021 15:00,"384.6641","2036.6692","0","384.6641","2421.3333"
25.10.2021 15:15,"668.6198","1572.3802","0","668.6198","2241"
25.10.2021 15:30,"1199.0449","910.6218","213.5157","1412.5605","2109.6667"
25.10.2021 15:45,"375.0475","1420.6191","0","375.0475","1795.6666"
25.10.2021 16:00,"419.3445","943.9889","0","419.3445","1363.3334"
25.10.2021 16:15,"430.1552","195.8448","0","430.1552","626"
25.10.2021 16:30,"213.3333","0","224.0283","437.3616","213.3333"
25.10.2021 16:45,"90.6667","0","334.6014","425.268","90.6667"
25.10.2021 17:00,"17.3333","0","474.2733","491.6067","17.3333"
25.10.2021 17:15,"0.3333","0","554.9394","555.2727","0.3333"
25.10.2021 17:30,"0","0","654.59","654.59","0"
25.10.2021 17:45,"0","0","589.0226","589.0226","0"
25.10.2021 18:00,"0","0","612.7482","612.7482","0"
25.10.2021 18:15,"0","0","610.332","610.332","0"
25.10.2021 18:30,"0","0","570.4232","570.4232","0"
25.10.2021 18:45,"0","0","578.1884","578.1884","0"
25.10.2021 19:00,"0","0","580.2609","580.2609","0"
25.10.2021 19:15,"0","0","532.2471","532.2471","0"
25.10.2021 19:30,"0","0","614.3179","614.3179","0"
25.10.2021 19:45,"0","0","621.093","621.093","0"
25.10.2021 20:00,"0","0","698.8339","698.8339","0"
25.10.2021 20:15,"0","0","657.008","657.008","0"
25.10.2021 20:30,"0","0","655.6614","655.6614","0"
25.10.2021 20:45,"0","0","670.9084","670.9084","0"
25.10.2021 21:00,"0","0","652.4276","652.4276","0"
25.10.2021 21:15,"0","0","538.3348","538.3348","0"
25.10.2021 21:30,"0","0","531.3509","531.3509","0"
25.10.2021 21:45,"0","0","552.9877","552.9877","0"
25.10.2021 22:00,"0","0","574.1223","574.1223","0"
25.10.2021 22:15,"0","0","572.5573","572.5573","0"
25.10.2021 22:30,"0","0","524.6983","524.6983","0"
25.10.2021 22:45,"0","0","518.4422","518.4422","0"
25.10.2021 23:00,"0","0","394.3698","394.3698","0"
25.10.2021 23:15,"0","0","269.9626","269.9626","0"
25.10.2021 23:30,"0","0","241.4793","241.4793","0"
25.10.2021 23:45,"0","0","262.8581","262.8581","0"
26.10.2021 0:00,"0","0","299.1346","299.1346","0"
26.10.2021 0:15,"0","0","402.2752","402.2752","0"
26.10.2021 0:30,"0","0","430.2891","430.2891","0"
26.10.2021 0:45,"0","0","425.2083","425.2083","0"
26.10.2021 1:00,"0","0","422.1093","422.1093","0"
26.10.2021 1:15,"0","0","419.3559","419.3559","0"
26.10.2021 1:30,"0","0","325.65","325.65","0"
26.10.2021 1:45,"0","0","324.9132","324.9132","0"
26.10.2021 2:00,"0","0","300.9312","300.9312","0"
26.10.2021 2:15,"0","0","300.0763","300.0763","0"
26.10.2021 2:30,"0","0","368.2347","368.2347","0"
26.10.2021 2:45,"0","0","399.1497","399.1497","0"
26.10.2021 3:00,"0","0","397.2645","397.2645","0"
26.10.2021 3:15,"0","0","375.7832","375.7832","0"
26.10.2021 3:30,"0","0","271.3456","271.3456","0"
26.10.2021 3:45,"0","0","239.3944","239.3944","0"
26.10.2021 4:00,"0","0","281.081","281.081","0"
26.10.2021 4:15,"0","0","300.5389","300.5389","0"
26.10.2021 4:30,"0","0","295.78","295.78","0"
26.10.2021 4:45,"0","0","399.9283","399.9283","0"
26.10.2021 5:00,"0","0","397.3161","397.3161","0"
26.10.2021 5:15,"0","0","394.5978","394.5978","0"
26.10.2021 5:30,"0","0","474.9811","474.9811","0"
26.10.2021 5:45,"0","0","574.7065","574.7065","0"
26.10.2021 6:00,"0","0","369.0068","369.0068","0"
26.10.2021 6:15,"0","0","336.579","336.579","0"
26.10.2021 6:30,"0","0","551.4656","551.4656","0"
26.10.2021 6:45,"0","0","397.258","397.258","0"
26.10.2021 7:00,"4","0","336.4265","340.4265","4"
26.10.2021 7:15,"29.6667","0","295.866","325.5327","29.6667"
26.10.2021 7:30,"179.2582","475.4085","30.7855","210.0437","654.6667"
26.10.2021 7:45,"660.119","625.2144","219.241","879.36","1285.3334"
26.10.2021 8:00,"365.792","1057.5414","0","365.792","1423.3334"
26.10.2021 8:15,"366.6053","1623.3947","0","366.6053","1990"
26.10.2021 8:30,"428.4515","1920.5485","0","428.4515","2349"
26.10.2021 8:45,"458.3917","2019.9415","0","458.3917","2478.3333"
26.10.2021 9:00,"448.8047","2194.5286","0","448.8047","2643.3333"
26.10.2021 9:15,"391.4475","2376.2192","0","391.4475","2767.6667"
26.10.2021 9:30,"297.1946","2706.8054","0","297.1946","3004"
26.10.2021 9:45,"258.3491","3246.6509","0","258.3491","3505"
26.10.2021 10:00,"263.7764","3132.2236","0","263.7764","3396"
26.10.2021 10:15,"265.3665","3011.9668","0","265.3665","3277.3333"
26.10.2021 10:30,"229.5317","2457.8015","0","229.5317","2687.3333"
26.10.2021 10:45,"306.7681","1878.5652","0","306.7681","2185.3333"
26.10.2021 11:00,"323.6824","3353.6509","0","323.6824","3677.3333"
26.10.2021 11:15,"354.0085","3792.658","0","354.0085","4146.6665"
26.10.2021 11:30,"348.8599","3961.1401","0","348.8599","4310"
26.10.2021 11:45,"258.4573","3635.5427","0","258.4573","3894"
26.10.2021 12:00,"259.8372","3700.4961","0","259.8372","3960.3333"
26.10.2021 12:15,"252.9585","3703.0415","0","252.9585","3956"
26.10.2021 12:30,"254.5132","3171.8201","0","254.5132","3426.3333"
26.10.2021 12:45,"303.8723","2360.1277","0","303.8723","2664"
26.10.2021 13:00,"366.4946","2983.1721","0","366.4946","3349.6667"
26.10.2021 13:15,"354.8958","3132.4375","0","354.8958","3487.3333"
26.10.2021 13:30,"571.0317","3009.3015","0","571.0317","3580.3333"
26.10.2021 13:45,"1135.0078","2345.3254","0","1135.0078","3480.3333"
26.10.2021 14:00,"1107.9355","2288.3977","0","1107.9355","3396.3333"
26.10.2021 14:15,"1431.6873","1736.9795","0","1431.6873","3168.6667"
26.10.2021 14:30,"1157.1499","1455.5168","0","1157.1499","2612.6667"
26.10.2021 14:45,"451.4858","554.1808","0","451.4858","1005.6667"
26.10.2021 15:00,"754.0748","1163.5918","0","754.0748","1917.6666"
26.10.2021 15:15,"910.9065","1542.0935","0","910.9065","2453"
26.10.2021 15:30,"702.8256","1102.5078","0","702.8256","1805.3334"
26.10.2021 15:45,"467.0059","1181.9941","0","467.0059","1649"
26.10.2021 16:00,"435.8976","776.769","0","435.8976","1212.6666"
26.10.2021 16:15,"393.8348","332.1652","0","393.8348","726"
26.10.2021 16:30,"273.143","99.1903","0","273.143","372.3333"
26.10.2021 16:45,"243","0","47.8813","290.8813","243"
26.10.2021 17:00,"117.3333","0","226.9931","344.3264","117.3333"
26.10.2021 17:15,"0","0","320.9858","320.9858","0"
26.10.2021 17:30,"0","0","410.1239","410.1239","0"
26.10.2021 17:45,"0","0","1175.7393","1175.7393","0"
26.10.2021 18:00,"0","0","487.3274","487.3274","0"
26.10.2021 18:15,"0","0","492.2312","492.2312","0"
26.10.2021 18:30,"0","0","568.1985","568.1985","0"
26.10.2021 18:45,"0","0","559.3005","559.3005","0"
26.10.2021 19:00,"0","0","557.1561","557.1561","0"
26.10.2021 19:15,"0","0","549.5672","549.5672","0"
26.10.2021 19:30,"0","0","519.1318","519.1318","0"
26.10.2021 19:45,"0","0","512.6552","512.6552","0"
26.10.2021 20:00,"0","0","565.6384","565.6384","0"
26.10.2021 20:15,"0","0","633.8056","633.8056","0"
26.10.2021 20:30,"0","0","1541.6976","1541.6976","0"
26.10.2021 20:45,"0","0","1233.4725","1233.4725","0"
26.10.2021 21:00,"0","0","652.3697","652.3697","0"
26.10.2021 21:15,"0","0","608.1586","608.1586","0"
26.10.2021 21:30,"0","0","554.4104","554.4104","0"
26.10.2021 21:45,"0","0","548.7271","548.7271","0"
26.10.2021 22:00,"0","0","535.5039","535.5039","0"
26.10.2021 22:15,"0","0","535.4202","535.4202","0"
26.10.2021 22:30,"0","0","610.3904","610.3904","0"
26.10.2021 22:45,"0","0","644.0204","644.0204","0"
26.10.2021 23:00,"0","0","499.1734","499.1734","0"
26.10.2021 23:15,"0","0","400.4709","400.4709","0"
26.10.2021 23:30,"0","0","360.5358","360.5358","0"
26.10.2021 23:45,"0","0","311.5339","311.5339","0"
27.10.2021 0:00,"0","0","248.2108","248.2108","0"
27.10.2021 0:15,"0","0","325.6667","325.6667","0"
27.10.2021 0:30,"0","0","332.4911","332.4911","0"
27.10.2021 0:45,"0","0","332.8315","332.8315","0"
27.10.2021 1:00,"0","0","368.0894","368.0894","0"
27.10.2021 1:15,"0","0","422.5271","422.5271","0"
27.10.2021 1:30,"0","0","426.1752","426.1752","0"
27.10.2021 1:45,"0","0","422.7052","422.7052","0"
27.10.2021 2:00,"0","0","403.9662","403.9662","0"
27.10.2021 2:15,"0","0","306.2088","306.2088","0"
27.10.2021 2:30,"0","0","305.0475","305.0475","0"
27.10.2021 2:45,"0","0","303.895","303.895","0"
27.10.2021 3:00,"0","0","304.0442","304.0442","0"
27.10.2021 3:15,"0","0","345.1071","345.1071","0"
27.10.2021 3:30,"0","0","406.3273","406.3273","0"
27.10.2021 3:45,"0","0","344.9784","344.9784","0"
27.10.2021 4:00,"0","0","340.8189","340.8189","0"
27.10.2021 4:15,"0","0","361.5316","361.5316","0"
27.10.2021 4:30,"0","0","303.8412","303.8412","0"
27.10.2021 4:45,"0","0","303.1403","303.1403","0"
27.10.2021 5:00,"0","0","300.972","300.972","0"
27.10.2021 5:15,"0","0","301.2002","301.2002","0"
27.10.2021 5:30,"0","0","858.5338","858.5338","0"
27.10.2021 5:45,"0","0","920.1784","920.1784","0"
27.10.2021 6:00,"0","0","466.9933","466.9933","0"
27.10.2021 6:15,"0","0","422.5404","422.5404","0"
27.10.2021 6:30,"0","0","410.9292","410.9292","0"
27.10.2021 6:45,"0","0","326.6076","326.6076","0"
27.10.2021 7:00,"0","0","294.6739","294.6739","0"
27.10.2021 7:15,"0","0","262.6232","262.6232","0"
27.10.2021 7:30,"18.3333","0","217.9068","236.2401","18.3333"
27.10.2021 7:45,"80.3333","0","628.0997","708.433","80.3333"
27.10.2021 8:00,"253","0","217.5092","470.5092","253"
27.10.2021 8:15,"421.1048","155.5619","47.303","468.4078","576.6667"
27.10.2021 8:30,"456.3815","1948.6185","0","456.3815","2405"
27.10.2021 8:45,"853.8799","1608.4534","0","853.8799","2462.3333"
27.10.2021 9:00,"572.6543","2026.679","0","572.6543","2599.3333"
27.10.2021 9:15,"438.7114","2374.9553","0","438.7114","2813.6667"
27.10.2021 9:30,"703.0549","2331.6118","0","703.0549","3034.6667"
27.10.2021 9:45,"395.033","2791.967","0","395.033","3187"
27.10.2021 10:00,"1339.4713","1970.1954","0","1339.4713","3309.6667"
27.10.2021 10:15,"508.4761","2856.8572","0","508.4761","3365.3333"
27.10.2021 10:30,"664.7246","2839.2754","0","664.7246","3504"
27.10.2021 10:45,"1221.9548","2512.0452","0","1221.9548","3734"
27.10.2021 11:00,"2751.293","1212.7069","0","2751.293","3964"
27.10.2021 11:15,"2926.6194","1080.7139","102.6462","3029.2656","4007.3333"
27.10.2021 11:30,"2885.4751","1109.525","0","2885.4751","3995"
27.10.2021 11:45,"2694.4485","1326.8848","0","2694.4485","4021.3333"
27.10.2021 12:00,"652.0256","3417.3076","0","652.0256","4069.3333"
27.10.2021 12:15,"2513.0842","1520.5825","0","2513.0842","4033.6667"
27.10.2021 12:30,"1462.8511","2466.8157","0","1462.8511","3929.6667"
27.10.2021 12:45,"1949.1855","1850.4812","0","1949.1855","3799.6667"
27.10.2021 13:00,"1568.6536","2163.0132","0","1568.6536","3731.6667"
27.10.2021 13:15,"1386.6953","2299.9714","0","1386.6953","3686.6667"
27.10.2021 13:30,"1978.1825","1519.4843","83.9342","2062.1167","3497.6667"
27.10.2021 13:45,"1875.4535","1540.5465","12.8794","1888.3329","3416"
27.10.2021 14:00,"309.49","2850.51","0","309.49","3160"
27.10.2021 14:15,"288.8562","2413.1438","0","288.8562","2702"
27.10.2021 14:30,"320.9294","2216.0706","0","320.9294","2537"
27.10.2021 14:45,"381.8499","1938.4834","0","381.8499","2320.3333"
27.10.2021 15:00,"369.7047","1520.2953","0","369.7047","1890"
27.10.2021 15:15,"366.6537","1267.0129","0","366.6537","1633.6666"
27.10.2021 15:30,"685.7333","547.6001","462.4207","1148.1539","1233.3334"
27.10.2021 15:45,"335.3039","677.0294","0","335.3039","1012.3333"
27.10.2021 16:00,"273.9424","463.391","0","273.9424","737.3333"
27.10.2021 16:15,"268.756","188.9107","0","268.756","457.6667"
27.10.2021 16:30,"275.6667","0","42.6691","318.3358","275.6667"
27.10.2021 16:45,"147","0","131.1442","278.1442","147"
27.10.2021 17:00,"24.3333","0","381.8684","406.2018","24.3333"
27.10.2021 17:15,"0.3333","0","428.2024","428.5357","0.3333"
27.10.2021 17:30,"0","0","451.2235","451.2235","0"
27.10.2021 17:45,"0","0","468.5114","468.5114","0"
27.10.2021 18:00,"0","0","462.1429","462.1429","0"
27.10.2021 18:15,"0","0","442.1908","442.1908","0"
27.10.2021 18:30,"0","0","527.1396","527.1396","0"
27.10.2021 18:45,"0","0","500.0534","500.0534","0"
27.10.2021 19:00,"0","0","589.0768","589.0768","0"
27.10.2021 19:15,"0","0","640.8827","640.8827","0"
27.10.2021 19:30,"0","0","672.3342","672.3342","0"
27.10.2021 19:45,"0","0","676.2779","676.2779","0"
27.10.2021 20:00,"0","0","654.9986","654.9986","0"
27.10.2021 20:15,"0","0","886.756","886.756","0"
27.10.2021 20:30,"0","0","615.2792","615.2792","0"
27.10.2021 20:45,"0","0","524.8918","524.8918","0"
27.10.2021 21:00,"0","0","510.9776","510.9776","0"
27.10.2021 21:15,"0","0","515.3848","515.3848","0"
27.10.2021 21:30,"0","0","522.0193","522.0193","0"
27.10.2021 21:45,"0","0","678.9563","678.9563","0"
27.10.2021 22:00,"0","0","621.8174","621.8174","0"
27.10.2021 22:15,"0","0","579.9984","579.9984","0"
27.10.2021 22:30,"0","0","592.886","592.886","0"
27.10.2021 22:45,"0","0","628.7696","628.7696","0"
27.10.2021 23:00,"0","0","608.5296","608.5296","0"
27.10.2021 23:15,"0","0","363.5763","363.5763","0"
